GEOID10,QGIS_Area,Limit_Area,%_Seguin,D001,D004,D009,D011,Neighbors
481872103005018,5.77E-07,5.77E-07,1,1,0,0,0,481872103005010  481872103005019  481872103005033  481872103005035  481872103005034  481872103005017  481872103005020  481872103005021
481872103005034,6.24E-07,6.24E-07,1,0,0,0,0,481872103005033  481872103005035  481872103005018  481872103005017  481872103005051  481872103005021  481872103005049  481872103005050
481872103004015,6.34E-07,6.34E-07,1,11,1,8,0,481872103004024  481872103004007  481872103004009  481872103004013  481872103004016  481872103004008
481872101004008,8.30E-07,8.30E-07,1,23,0,16,0,481872101003022  481872101004007  481872101003023  481872101004011  481872101004012  481872101004009  481872101004010
481872101004055,1.70E-06,1.70E-06,1,31,0,3,0,481872103005008  481872101004050  481872103005007  481872102004022  481872103005006  481872102004030  481872101004052  481872101004051
481872101004014,1.23E-06,1.23E-06,0.9999999999,12,0,5,0,481872101004006  481872101004033  481872101004007  481872101004034  481872101004015  481872101004005  481872101004013
481872101004033,1.02E-06,1.02E-06,1,15,0,1,0,481872101004041  481872101004014  481872101004034  481872101004015  481872101004040  481872101004032  481872101004013  481872101004039
481872103005007,2.37E-06,2.37E-06,1,34,3,13,0,481872103005008  481872101004055  481872103005023  481872103005006  481872102004030  481872103005020  481872103005021  481872101004052  481872103005022  481872103005024
481872103005023,5.72E-07,5.72E-07,1,33,3,16,0,481872103005038  481872103005007  481872103005037  481872103005006  481872103005036  481872103005022  481872103005024
481872103004025,6.20E-07,6.20E-07,1,0,0,0,0,481872103004024  481872103004017  481872103004018  481872103004026  481872103004030  481872103004029  481872103004016  481872103004023
481872103005037,6.29E-07,6.29E-07,0.9999999999,0,0,0,0,481872103005047  481872103005038  481872103005023  481872103005046  481872103005036  481872103005048  481872103005022  481872103005024
481872103004019,6.38E-07,6.38E-07,1,7,0,6,0,481872103004018  481872104002029  481872103004026  481872103004005  481872103004027  481872103004004  481872103004020  481872103004003
481872103005040,1.14E-06,1.14E-06,1,43,2,35,2,481872103005039  481872103005043  481872103005044  481872103005042  481872103005025  481872103005041
481872101003004,3.45E-06,3.45E-06,1,0,0,0,0,481872101003005  481872101003028  481872101003016  481872101003032  481872101003027  481872101002022  481872101002021  481872101003017  481872101003003
481872101003027,1.29E-06,1.29E-06,1,16,1,2,0,481872101003028  481872101003029  481872101003032  481872101003004  481872101003026  481872101003002  481872101003003
481872101003026,1.38E-06,1.38E-06,0.9999999999,22,1,5,0,481872101003001  481872101003030  481872101003028  481872101003029  481872101003025  481872101003027  481872101003002  481872101003003
481872101002005,2.94E-06,2.94E-06,0.9999999999,111,12,75,4,481872101002003  481872101002006  481872101002002
481872103003033,7.32E-10,7.32E-10,1.000000006,0,0,0,0,481872103003030  481872103003035  481872103003037  481872108013001
481872108011010,3.99E-07,3.99E-07,1,0,0,0,0,481872108011005  481872108011011  481872108011007  481872102002008  481872102002033
481872103001013,7.44E-07,7.44E-07,1,90,9,21,1,481872103001010  481872103001011  481872103001012  481872103001014
481872105041031,1.50E-06,1.26E-06,0.8429970747,0,0,0,0,481872105041032  481872105041026
481872105042045,2.16E-06,2.16E-06,1,0,0,0,0,481872105042050  481872105042041  481872105042046  481872105042044
481872109021021,5.70E-07,5.70E-07,0.9999999999,29,0,0,0,481872104001025  481872109021018  481872109021019
481872109022017,3.11E-06,3.11E-06,1,0,0,0,0,481872109022018  481872109022023  481872109022015  481872109022025  481872109022001  481872109022013  481872109022016
481872103002000,1.31E-06,1.31E-06,1,3,0,2,0,481872103002001  481872103005055  481872103002002  481872103004009  481872103004013  481872103002030  481872103002029
481872103004013,4.99E-06,4.99E-06,1,20,0,2,0,481872103004024  481872103002001  481872103004022  481872103004036  481872103004009  481872103004015  481872103002000  481872103004016  481872103004023  481872103004014  481872103004037
481872102003024,6.00E-07,6.00E-07,0.9999999997,20,11,9,0,481872102003025  481872102003020  481872102003019  481872102003023
481872103004049,3.68E-07,3.68E-07,0.9999999999,0,0,0,0,481872103003029  481872103004048  481872103003028  481872103004050  481872103004042
481872102001033,1.85E-06,1.85E-06,0.9999999999,25,1,18,2,481872101001025  481872101001023  481872102001027  481872102001032  481872102001028  481872102001034
481872105041089,3.00E-06,3.00E-06,1,0,0,0,0,481872105041091  481872105041090  481872101001001  481872105041019  481872105041092
481872102003030,2.19E-06,2.19E-06,1,31,2,22,0,481872102003003  481872102003039  481872102004003  481872102003002  481872102003004  481872102004004  481872102003022  481872102003029  481872102003031
481872103005027,7.45E-07,7.45E-07,1,6,2,3,0,481872103005016  481872103005056  481872103005028
481872105041042,4.73E-05,3.57E-05,0.7549858122,0,0,0,0,481872105041041  481872105041040  481872105041035  481872105041044  481872105041047  481872105041045  481872105041043
481872104002034,1.04E-06,1.04E-06,1,14,0,5,0,481872104002033  481872104002038  481872104002035
481872105041003,3.12E-06,3.12E-06,1,70,6,30,0,481872105041000  481872105041015  481872105041002  481872105041001
481872108041036,1.82E-05,2.66E-06,0.1459354594,1,0,0,0,481872108041035
481872103002025,1.22E-06,1.22E-06,1,5,0,3,0,481872103002033  481872103002024  481872103002026  481872103002032  481872103002022  481872103002021
481872105042029,1.14E-06,4.78E-07,0.4190333566,0,0,0,0,481872105042032  481872105042030  481872105042031  481872105042028
481872104002035,8.27E-07,8.27E-07,1,11,0,5,0,481872104002033  481872104002034
481872104001013,1.36E-06,1.36E-06,1,26,0,3,0,481872104001009  481872104001011  481872104001007
481872108013017,1.22E-06,1.22E-06,1,15,0,0,0,481872108013014  481872108013013  481872108013019
481872109022015,4.48E-05,4.48E-05,1,0,0,0,0,481872101001005  481872109022017  481872109022025  481872109022013  481872109022016  481872101002000  481872109022014  481872101001000
481872108011071,4.33E-05,2.97E-08,0.0006849882579,134,2,10,0,481872108011030  481872108011053  481872108011031
481872105041058,3.63E-05,4.80E-07,0.01321771932,0,0,0,0,481872105041080  481872105041059  481872105041050
481872105042059,7.82E-07,7.82E-07,1,11,0,4,0,481872105042060  481872105042048  481872105042050  481872105042052  481872105042069
481872105041066,4.90E-06,4.90E-06,1,0,0,0,0,481872105041062  481872105041063  481872105041059  481872108011000  481872105041067  481872102002006  481872105041071
481872108011045,4.80E-06,2.24E-07,0.04669927505,28,0,3,0,481872108011042
481872105042041,0.000141866616,0.000141866616,1,71,1,26,1,481872105042040  481872105042042  481872105042050  481872105042035  481872105042034  481872105042045  481872105042047  481872105042046  481872105042051  481872105042044  481872105042061
481872105041015,2.00E-06,2.00E-06,1,81,4,49,0,481872105041000  481872105041003  481872105041017  481872105041002
481872102002026,1.31E-06,1.31E-06,1,40,1,38,0,481872102002018  481872102002017  481872102002025  481872102002024
481872103003012,1.68E-06,1.68E-06,1,30,0,15,0,481872103003001  481872103003015  481872103003013  481872103003011  481872103003014  481872103003000
481872103003015,9.38E-07,9.38E-07,1,18,0,6,0,481872103003012  481872103003017  481872103003011  481872103003014  481872103003018  481872103003016
481872103002013,5.84E-06,5.84E-06,1,70,4,28,0,481872103005056  481872103002012  481872103001023  481872103003013  481872103002010  481872103002014  481872103001000  481872103003000  481872103001026  481872103002011
481872102004007,1.76E-06,1.76E-06,1,22,2,18,0,481872102003025  481872102004008  481872102004010  481872102004006  481872102003026  481872102003027  481872102004009
481872102003017,2.29E-06,2.29E-06,1,54,11,34,0,481872102003020  481872102003007  481872102003016  481872102003006  481872102003021  481872102003022  481872102003019
481872102004010,1.90E-06,1.90E-06,1,0,0,0,0,481872102004008  481872102004007  481872102004011  481872102004006  481872102004029  481872102004009  481872102004028  481872102004027
481872103002032,5.07E-06,5.07E-06,1,295,71,177,4,481872103002033  481872103003021  481872103002041  481872103002026  481872103002025  481872103003023  481872103002036  481872103003025  481872103003022  481872103002031
481872103002020,1.35E-06,1.35E-06,1,29,1,18,0,481872103002023  481872103002024  481872103002019  481872103002018  481872103002009  481872103002008  481872103002021
481872103001025,3.90E-08,3.90E-08,1,0,0,0,0,481872103001019  481872103001024  481872103001000  481872103001026
481872104002028,1.82E-06,1.82E-06,1,0,0,0,0,481872104002026  481872103004044  481872103004050  481872103004042
481872102001004,1.33E-06,1.33E-06,1,0,0,0,0,481872102002002  481872102002005  481872102002004  481872102001000  481872102001003  481872102001005
481872108011014,5.41E-07,5.41E-07,1,0,0,0,0,481872108011016  481872108011021  481872108011022  481872108011017  481872108011023  481872108011015  481872108011013  481872108011001
481872108013020,3.93E-06,3.93E-06,1,69,0,17,0,481872108013014  481872108013013
481872102001019,1.58E-06,1.58E-06,0.9999999999,56,14,42,0,481872102001017  481872102001020  481872102001016  481872102001014  481872102001018  481872102001015
481872102001020,1.68E-06,1.68E-06,1,57,5,52,5,481872102001024  481872102001019  481872102001013  481872102001023  481872102001014  481872102001022  481872102001021  481872102001018
481872102001013,1.68E-06,1.68E-06,1,45,0,35,0,481872102001024  481872102001020  481872102001014  481872102001012  481872102001009  481872102001008  481872102001015
481872101001022,3.65E-06,3.65E-06,1,62,4,51,0,481872101001023  481872102001011  481872102001025  481872101001018  481872101001017  481872101001021
481872102001023,1.16E-06,1.16E-06,1,36,6,29,0,481872102001027  481872102001024  481872102001025  481872102001020  481872102001028  481872102001026  481872102001022  481872102001029
481872102001028,1.21E-06,1.21E-06,0.9999999999,56,10,46,0,481872102001027  481872102001031  481872102001032  481872102001033  481872102001023  481872102001026  481872102001022  481872102001030  481872102001029
481872102002020,6.94E-07,6.94E-07,1,0,0,0,0,481872102002019  481872102002000  481872102002001  481872102003003  481872102003001  481872102002021  481872102003002
481872102003005,9.33E-07,9.33E-07,0.9999999999,18,0,18,0,481872102002019  481872102003016  481872102002018  481872102003006  481872102003004  481872102002024
481872102003001,1.38E-06,1.38E-06,0.9999999999,0,0,0,0,481872102002020  481872102002021  481872102003002  481872102003000  481872102003032  481872102003031  481872102002023  481872102003033
481872101002013,1.32E-06,1.32E-06,1,26,0,25,0,481872101002026  481872101002012  481872101002014  481872101002027  481872101002015  481872101002011  481872101002028
481872101002033,1.67E-06,1.67E-06,1,28,0,27,0,481872101002035  481872101002036  481872101002032  481872101002026  481872101002037  481872101002034  481872101002027  481872101002025
481872102003016,7.19E-07,7.19E-07,1,20,0,19,0,481872102003017  481872102003005  481872102003006  481872102003004  481872102003022
481872102004014,8.24E-07,8.24E-07,1,17,0,17,0,481872102004006  481872102004004  481872102004005  481872102004015  481872102004013  481872102004016
481872102004003,1.46E-06,1.46E-06,1,26,2,22,0,481872102003039  481872102003038  481872102003030  481872102004018  481872102004004  481872102004002  481872102004017
481872102004018,1.19E-06,1.19E-06,1,28,1,25,1,481872102004024  481872102004003  481872102004023  481872102004001  481872102004002  481872102004017  481872102004019
481872102004023,1.08E-06,1.08E-06,1,4,0,4,0,481872102004024  481872102004032  481872102004018  481872102004022  481872102004021  481872102004019  481872102004031
481872103005017,5.79E-07,5.79E-07,1,0,0,0,0,481872103005010  481872103005019  481872103005032  481872103005033  481872103005018  481872103005034  481872103005011  481872103005031
481872108031010,7.45E-08,7.45E-08,1,0,0,0,0,481872108031004  481872108031009  481872108031015  481872108031003  481872108031011
481872108031014,1.87E-06,5.32E-07,0.2839902885,0,0,0,0,481872108031012  481872108031015  481872108031016  481872108031017  481872108031011
481872105062034,0.001765885261,1.30E-05,0.007353459595,148,2,24,0,481872105062049
481872108012005,1.03E-05,1.03E-05,1,21,0,7,0,481872108012001  481872108012006  481872108012004
481872104003006,1.64E-06,1.64E-06,1,12,0,3,0,481872104003012  481872104003005  481872104003007  481872104003000  481872104003001
481872105041084,4.29E-07,4.29E-07,0.9999999999,11,0,8,0,481872105041082  481872105041094  481872105041083
481872104001009,1.39E-05,1.39E-05,1,170,19,45,0,481872104001001  481872104001014  481872104001027  481872104001015  481872104001012  481872104001020  481872104001025  481872104001000  481872104001026  481872104001013  481872104001024  481872104001011  481872104001007  481872104001010
481872104001024,8.84E-08,8.84E-08,1,0,0,0,0,481872104001025  481872104001009
481872108012000,3.41E-06,3.41E-06,1,0,0,0,0,481872108012001  481872108012008  481872108012002  481872108012007  481872104002040  481872104002041  481872108012004  481872104002032
481872108011081,4.46E-06,4.24E-06,0.9513758194,7,0,4,0,481872108012014  481872108011079
481872109021043,8.12E-06,8.12E-06,1,51,0,11,0,481872104002043  481872109021042  481872104002000  481872109021041  481872109021044  481872104002036  481872104001007  481872104001008
481872103005054,8.29E-07,8.29E-07,1,12,0,7,1,481872103005055  481872103005029  481872103004009  481872103005030  481872103005053
481872105041088,3.04E-08,3.04E-08,0.9999999996,0,0,0,0,481872105041080  481872105041087  481872108041030  481872105041078  481872108011023  481872108011024  481872108011013  481872108041032
481872105042030,5.30E-05,5.30E-05,0.9995737868,51,0,21,0,481872105042032  481872109022000  481872105042029  481872105042031  481872105042028
481872104002003,9.07E-08,9.07E-08,1,111,5,21,0,481872104002005  481872104002004  481872104002001
481872109021044,1.72E-06,1.72E-06,1,37,0,5,0,481872109021042  481872109021041  481872109021043
481872103003026,4.57E-06,4.57E-06,1,0,0,0,0,481872103002023  481872103004045  481872103003021  481872103004046  481872103002005  481872103002031  481872103002037  481872103002006
481872105041049,1.15E-06,6.79E-07,0.5889571322,0,0,0,0,481872105041062  481872105041048  481872105041059  481872105041044  481872105041047  481872105041050
481872105041044,4.58E-08,2.93E-08,0.6414720445,0,0,0,0,481872105041048  481872105041042  481872105041049  481872105041047  481872105041045
481872105042008,7.76E-05,3.94E-07,0.005084855584,18,0,14,0,481872105062049  481872105042007  481872105062050
481872105042037,4.74E-05,4.55E-05,0.9597043486,0,0,0,0,481872105042036  481872105042038  481872105082020  481872105042021  481872105041000  481872105042035  481872105042043
481872108011080,1.10E-07,1.10E-07,0.9999999996,0,0,0,0,481872108012014  481872108011083  481872108012016  481872108011079
481872109021012,1.87E-05,4.50E-08,0.002399155651,32,0,9,0,481872104003007  481872109022026  481872104001000
481872109022025,3.13E-05,3.13E-05,1,3,0,0,0,481872101001005  481872104003000  481872109022023  481872109022017  481872109022015  481872109022016  481872101002000
481872103005000,1.14E-06,1.14E-06,1,37,2,27,0,481872103005001  481872101004048  481872103005002  481872101004054  481872101004047  481872104002020
481872101002014,9.09E-07,9.09E-07,1,44,2,39,0,481872101002012  481872101002013  481872101002010  481872101002015  481872101002007  481872101002011
481872101002010,7.59E-07,7.59E-07,1,3,2,1,0,481872101001023  481872101002014  481872101002007  481872101002011
481872105041067,1.56E-06,1.56E-06,1,0,0,0,0,481872105041062  481872105041063  481872108011000  481872105041066  481872102002006  481872105041071  481872105041068
481872103001010,1.14E-05,1.14E-05,1,475,53,133,6,481872103001009  481872103001013  481872103001011  481872103001005  481872103001012  481872103001004  481872103001006  481872103001014
481872103001011,4.95E-06,4.95E-06,1,0,0,0,0,481872103001013  481872103001010  481872103001005  481872103001012  481872103001006
481872101002030,2.67E-07,2.67E-07,1,0,0,0,0,481872102002000  481872101002029  481872102002022  481872101002011  481872101002031
481872103001015,9.75E-07,9.75E-07,1,0,0,0,0,481872103001009  481872103003003  481872103001016  481872103003002  481872103001014
481872102002018,1.84E-06,1.84E-06,1,2,0,2,0,481872102002019  481872102002001  481872102002002  481872102002015  481872102002026  481872102003005  481872102002017  481872102003006  481872102002024
481872102002017,3.28E-06,3.28E-06,1,87,5,76,0,481872102002015  481872102002016  481872102002026  481872102002018  481872102002025
481872103001018,3.28E-06,3.28E-06,1,94,5,78,7,481872103001008  481872103003001  481872103001017  481872103001000  481872103003000
481872102003013,8.18E-07,8.18E-07,1,28,3,24,0,481872102003010  481872102003012  481872102003028  481872102003014  481872102003009  481872102003018
481872102003006,2.30E-06,2.30E-06,1,37,4,31,1,481872102003007  481872102003017  481872102003005  481872102003016  481872102002018  481872102002024
481872102004011,1.82E-06,1.82E-06,0.9999999999,64,10,50,0,481872103001019  481872102004010  481872102004006  481872102004026  481872103001020  481872102004027  481872102004012
481872103005016,2.63E-06,2.63E-06,1,9,0,9,0,481872103001019  481872103005027  481872103005056  481872103005015  481872103005028  481872103001026  481872103005014
481872103005056,9.19E-07,9.19E-07,1,4,0,1,0,481872103005027  481872103002013  481872103005016  481872103002012  481872103005028  481872103002029  481872103001026  481872103002011
481872103001021,1.11E-06,1.11E-06,1,35,7,24,0,481872103001022  481872102004026  481872103001020  481872102004025
481872103002012,1.10E-07,1.10E-07,0.9999999999,0,0,0,0,481872103002013  481872103005056  481872103001026  481872103002011
481872108041004,1.00E-05,4.97E-08,0.004948580557,69,0,11,0,481872108041024  481872108041000  481872108041031  481872108041029  481872108041032
481872103005051,6.24E-07,6.24E-07,0.9999999999,0,0,0,0,481872103005032  481872103005052  481872103005033  481872103004007  481872103004009  481872103005034  481872103004008  481872103005050
481872103004016,6.36E-07,6.36E-07,1,0,0,0,0,481872103004024  481872103004017  481872103004007  481872103004015  481872103004025  481872103004013  481872103004008  481872103004006
481872101003021,1.18E-06,1.18E-06,1,30,4,16,0,481872101003020  481872101003022  481872101003011  481872101003010  481872102003035  481872102003036  481872101004009
481872101004037,1.99E-06,1.99E-06,0.9999999999,0,0,0,0,481872101004050  481872101004036  481872101004043  481872102004022  481872102004021  481872101004011  481872102004020  481872102004000  481872101004010
481872102004022,8.87E-07,8.87E-07,1,0,0,0,0,481872101004050  481872101004055  481872102004023  481872101004037  481872102004021  481872102004030  481872102004019  481872102004031
481872101004007,7.94E-07,7.94E-07,1,24,0,11,0,481872101003022  481872101004006  481872101004008  481872101004014  481872101003023  481872101004012  481872101004013
481872101004034,5.50E-07,5.50E-07,1,12,0,8,0,481872101004041  481872101004014  481872101004033  481872101004012  481872101004040  481872101004035  481872101004013  481872101004042
481872103005006,1.09E-06,1.09E-06,1,14,0,11,0,481872103005026  481872101004055  481872103005007  481872103005023  481872103005025  481872101004052  481872103005024  481872103005005
481872103004005,6.41E-07,6.41E-07,1,0,0,0,0,481872103004017  481872103004018  481872103005047  481872103004019  481872103004004  481872103005049  481872103005048  481872103004006
481872103005046,5.84E-07,5.84E-07,1,0,0,0,0,481872103005047  481872103005038  481872103005039  481872103004002  481872103005037  481872103004004  481872103005045  481872103004003
481872103004027,6.42E-07,6.42E-07,1,9,0,9,0,481872103004018  481872104002029  481872103004026  481872103004029  481872103004019  481872103004028  481872103004020
481872101002034,1.69E-06,1.69E-06,1,30,4,24,1,481872101002023  481872101002035  481872101002036  481872101002026  481872101002024  481872101002033  481872101002022  481872101002025
481872101003002,1.48E-06,1.48E-06,1,14,0,3,0,481872101003001  481872101003025  481872101003027  481872101003026  481872101002020  481872101002021  481872101003003
481872101003000,1.26E-06,1.26E-06,1,4,0,4,0,481872101003001  481872101003025  481872104003020  481872101002020  481872101002019  481872101003024  481872101002002
481872104003013,9.25E-06,9.25E-06,1,0,0,0,0,481872104003019  481872104003020  481872104003014  481872104003018  481872101003024  481872101003031  481872104003026  481872101002002  481872104003004  481872104003027  481872104003021
481872103003037,3.65E-09,3.65E-09,0.9999999977,0,0,0,0,481872103003030  481872103003033  481872108013001
481872108011023,1.17E-07,1.17E-07,0.9999999999,0,0,0,0,481872105041087  481872108011022  481872108041030  481872108011014  481872105041088  481872108011024  481872108011013  481872108011025
481872108011024,1.17E-07,1.17E-07,1,0,0,0,0,481872108011022  481872108041030  481872105041088  481872108011023  481872108011033  481872108011025  481872108011034
481872108011066,8.18E-05,8.18E-05,0.9999078088,0,0,0,0,481872108011056  481872108013023  481872108011065  481872108011055  481872108011067  481872108011060  481872108011086  481872108013001
481872109022004,8.37E-06,8.37E-06,1,0,0,0,0,481872109022019  481872109022005  481872109011176  481872109011202  481872109022020  481872109022001  481872109022006  481872109022007  481872109011182
481872101003018,1.64E-06,1.64E-06,1,27,0,12,0,481872101003015  481872101003019  481872101004006  481872101003016  481872101003023  481872101003017  481872101004005  481872101003014
481872101004029,1.20E-06,1.20E-06,1,9,0,0,0,481872101004048  481872101004030  481872101004038  481872101004017  481872101004028  481872101004049
481872108031017,1.32E-06,3.77E-07,0.2852745211,0,0,0,0,481872108031015  481872108041040  481872108031016  481872108031014  481872108041041
481872103001017,2.31E-06,2.31E-06,1,111,15,58,1,481872103001008  481872103001009  481872103003001  481872103001018  481872103001016
481872102004006,3.20E-06,3.20E-06,1,8,3,5,0,481872102003025  481872102004007  481872102004010  481872102004014  481872102004011  481872102003026  481872102004005  481872102004013  481872102003023  481872102004012
481872103001023,1.52E-06,1.52E-06,1,19,4,13,0,481872103001024  481872103002013  481872103001000  481872103001026
481872101001001,4.08E-06,4.08E-06,1,0,0,0,0,481872105041091  481872105042054  481872101001004  481872105041089  481872101001027  481872102001001  481872105041093  481872101001003  481872105041092  481872101001002  481872102001000  481872101001000
481872102003026,2.09E-06,2.09E-06,1,66,9,52,0,481872102003025  481872102004008  481872102004007  481872102004006  481872102003027  481872102003019
481872105041083,1.52E-06,1.50E-06,0.9820462353,0,0,0,0,481872105041085  481872105041080  481872105041086  481872105041082  481872105041087  481872105041094  481872105041059  481872108011000  481872105041084  481872108011013  481872105041060  481872108011001
481872108011033,1.17E-07,1.17E-07,1,0,0,0,0,481872108011037  481872108011035  481872108011036  481872108011024  481872108011038  481872108011040  481872108011025  481872108011034
481872102001007,1.14E-05,1.14E-05,1,144,38,58,2,481872102001006  481872102001017  481872102001016  481872101001010  481872102001009  481872102001021  481872101001007  481872101001011  481872102001005  481872102001010  481872102001008  481872102001015
481872101001006,3.98E-05,3.98E-05,1,3,0,2,0,481872101001005  481872101001023  481872101001013  481872101001008  481872101001020  481872101002007  481872101002002  481872101002000  481872101001026  481872101001007  481872101001014  481872101001019
481872101001008,1.40E-05,1.40E-05,1,0,0,0,0,481872101001009  481872101001005  481872101001006  481872101001026  481872101001007
481872103001005,6.97E-06,6.97E-06,1,0,0,0,0,481872102002032  481872103001010  481872103001011  481872103001004  481872103001006  481872102002033
481872103001012,5.51E-06,5.51E-06,1,0,0,0,0,481872108011068  481872108011027  481872103001013  481872103001010  481872103001011  481872103003004  481872103003003  481872108011028  481872103001006  481872108011029  481872103001014
481872103003004,3.76E-06,3.76E-06,1,0,0,0,0,481872108011068  481872108011027  481872103001012  481872103003003  481872103003005  481872108011029
481872103003003,1.29E-05,1.29E-05,1,174,10,61,3,481872103001015  481872103001012  481872103003004  481872103003005  481872103003002  481872103001014
481872104002001,3.58E-05,3.58E-05,1,139,9,26,0,481872104002043  481872104002037  481872104001002  481872104002002  481872104001022  481872104002033  481872104002005  481872104002004  481872104002000  481872104001003  481872104002003  481872104002006
481872105042069,1.10E-06,1.10E-06,1,34,0,5,0,481872105042060  481872105042053  481872105042052  481872105042059  481872105042051  481872105042061
481872103001016,2.31E-06,2.31E-06,1,0,0,0,0,481872103001009  481872103003001  481872103001015  481872103001017  481872103003002
481872102002022,1.42E-06,1.42E-06,1,0,0,0,0,481872102002000  481872101002030  481872102002021  481872102002023  481872101002031
481872102003009,5.42E-07,5.42E-07,1,5,0,3,0,481872102003010  481872102003012  481872102002027  481872102002031  481872102003013  481872102003011  481872102002028  481872102003008
481872103003013,1.68E-06,1.68E-06,0.9999999999,33,0,26,0,481872103003012  481872103002013  481872103003014  481872103002014  481872103002015  481872103003000  481872103002016
481872102003027,1.25E-06,1.25E-06,1,45,1,44,5,481872102003028  481872102004008  481872102004007  481872102003026  481872102003018  481872102003019
481872102004026,1.91E-06,1.91E-06,1,47,2,45,0,481872102004011  481872103001021  481872102004015  481872103001020  481872102004025  481872102004013  481872102004016  481872102004012
481872103005015,1.17E-06,1.17E-06,0.9999999999,0,0,0,0,481872103001019  481872103001022  481872103005016  481872103005028  481872103005014
481872103002018,9.04E-07,9.04E-07,0.9999999998,26,0,19,0,481872103002017  481872103002019  481872103002020  481872103002010  481872103002014  481872103002022  481872103002021
481872103002035,8.11E-07,8.11E-07,1,24,1,23,0,481872103002023  481872103002033  481872103002024  481872103002036  481872103002031
481872108012015,1.32E-06,1.32E-06,1,0,0,0,0,481872108012014  481872109021030  481872108012029  481872108012030
481872108011015,7.07E-07,7.07E-07,1,0,0,0,0,481872108011016  481872108011003  481872108011017  481872108011014  481872108011013  481872108011002  481872108011001
481872101001027,1.30E-06,1.30E-06,1,0,0,0,0,481872102001006  481872101001001  481872102001001  481872101001002  481872102001000  481872101001007
481872108011028,4.21E-07,4.21E-07,1,0,0,0,0,481872108011027  481872108011012  481872103001012  481872103001006  481872108011029
481872108041046,9.16E-07,9.16E-07,0.9999999999,0,0,0,0,481872108041024  481872108041030  481872108041055  481872108041045  481872108041029  481872108041022
481872108041045,8.60E-07,8.60E-07,1,0,0,0,0,481872108041024  481872108041030  481872108041055  481872108041046  481872108041023  481872108041022
481872103002010,3.69E-06,3.69E-06,1,42,0,25,0,481872103002019  481872103002013  481872103002018  481872103002009  481872103002014  481872103002029  481872103002011  481872103002028
481872103003017,9.57E-07,9.57E-07,0.9999999999,13,0,6,0,481872103003015  481872103003020  481872103003009  481872103003018  481872103003016
481872108013024,1.92E-06,1.92E-06,1,10,0,0,0,481872108013023  481872108013021  481872108013025
481872103003020,3.34E-06,3.34E-06,1,75,11,41,0,481872103003021  481872103003019  481872103002027  481872103002026  481872103003017  481872103003005  481872103003009  481872103003025  481872103003018
481872103003023,2.01E-06,2.01E-06,1,53,6,33,0,481872103003021  481872103002032  481872103003025  481872103003022
481872105041070,2.29E-06,2.29E-06,1,0,0,0,0,481872105041069  481872105041063  481872105041065  481872105041071  481872105041045  481872105041068
481872104002036,6.10E-07,6.10E-07,0.9999999997,0,0,0,0,481872104002043  481872104002033  481872109021041  481872109021043
481872108011070,7.46E-05,4.86E-06,0.06513197802,41,0,11,0,481872108011068  481872108011067  481872108011060  481872108011069
481872108013007,3.11E-06,3.11E-06,1,32,0,17,0,481872108013011  481872108013006  481872108013021  481872108013009
481872102001016,1.61E-06,1.61E-06,1,49,10,30,0,481872102001017  481872102001019  481872102001007  481872102001014  481872102001018  481872102001015
481872102001026,6.17E-07,6.17E-07,1,8,0,8,0,481872101001023  481872102001027  481872102001024  481872102001025  481872102001023  481872102001028
481872102001034,2.47E-06,2.47E-06,1,0,0,0,0,481872101001025  481872102001035  481872101001023  481872102001031  481872102001032  481872102001033  481872102001030
481872102002021,1.68E-06,1.68E-06,1,0,0,0,0,481872102002019  481872102002000  481872102002001  481872102002020  481872102003001  481872102002022  481872102003002  481872102003000  481872102002023
481872102003002,1.16E-06,1.16E-06,1,0,0,0,0,481872102002019  481872102003003  481872102003030  481872102002020  481872102003001  481872102002021  481872102003031
481872102003000,1.32E-06,1.32E-06,1,15,0,13,0,481872101003009  481872102003001  481872102002021  481872101003010  481872101002038  481872102002023  481872102003033
481872101003010,2.63E-06,2.63E-06,1,20,2,9,1,481872101003020  481872101003009  481872101003011  481872101003021  481872102003000  481872102003035  481872101003012  481872102003034  481872102003033
481872101002027,1.29E-06,1.29E-06,0.9999999999,33,2,28,0,481872101002032  481872101002026  481872101002013  481872101002033  481872101002028  481872101002031
481872102003040,4.76E-07,4.76E-07,1,12,0,12,0,481872102003021  481872102003029  481872102003023
481872102003004,1.08E-06,1.08E-06,0.9999999999,55,0,55,1,481872102002019  481872102003003  481872102003030  481872102003005  481872102003016  481872102003022
481872102004004,1.07E-06,1.07E-06,1,48,0,40,5,481872102003030  481872102004014  481872102004003  481872102004005  481872102004015  481872102003029  481872102004016  481872102004017
481872102003032,7.36E-07,7.36E-07,0.9999999999,0,0,0,0,481872102003038  481872102003037  481872102003001  481872102003034  481872102003031  481872102003033
481872102004001,1.34E-06,1.34E-06,1,15,0,6,0,481872102003038  481872102003037  481872102004018  481872102004020  481872102004000  481872102004002  481872102003036  481872102004019
481872103005011,1.09E-06,1.09E-06,1,19,3,10,0,481872103005010  481872103005012  481872102004032  481872102004033  481872103005017  481872103005031  481872103005030
481872103005031,5.53E-07,5.53E-07,0.9999999999,0,0,0,0,481872103005010  481872103005032  481872103005012  481872103005033  481872103005017  481872103005011  481872103005030  481872103005053
